route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
127756,MEERPLUS,102,Ringlijn Purmerend,,3,004899,ffffff,
127757,MEERPLUS,101,Ringlijn Purmerend,,3,004899,ffffff,
127758,MEERPLUS,100,Amsterdam Noord via Purmerend - Edam,,3,004899,ffffff,
127759,MEERPLUS,110,Amsterdam Noord via Edam - Purmerend,,3,004899,ffffff,
127760,MEERPLUS,103,Monnickendam via Purmerend - Amsterdam Sloterdijk,,3,004899,ffffff,
127761,MEERPLUS,119,Amsterdam Noord - Landsmeer,,3,004899,ffffff,
127762,MEERPLUS,104,Amsterdam Noord - Purmerend De Purmer,,3,004899,ffffff,
127763,MEERPLUS,112,Amsterdam Noord via Volendam - Edam,,3,004899,ffffff,
127764,MEERPLUS,306,Amsterdam Noord - Purmerend Overwhere,,3,e1251b,ffffff,
127765,MEERPLUS,307,Amsterdam Noord - Purmerend De Purmer,,3,e1251b,ffffff,
127766,MEERPLUS,315,Amsterdam Noord - Monnickendam,,3,e1251b,ffffff,
127767,MEERPLUS,308,Amsterdam Noord - Purmerend Weidevenne,,3,e1251b,ffffff,
127769,MEERPLUS,67,Zaandam via Wormerveer - Purmerend,,3,004899,ffffff,
127770,MEERPLUS,394,Amsterdam Noorderpark - Zaandam,,3,e1251b,ffffff,
127771,MEERPLUS,395,Amsterdam Sloterdijk - Zaandam ZMC,,3,e1251b,ffffff,
127772,MEERPLUS,65,Beverwijk - Zaandam De Vlinder,,3,004899,ffffff,
127773,MEERPLUS,64,Zaandijk - Zaandam Kogerveld,,3,004899,ffffff,
127774,MEERPLUS,111,Zaandam via Amsterdam Noord - Marken,,3,004899,ffffff,
127775,MEERPLUS,63,Zaandam Station - Assendelft,,3,004899,ffffff,
127779,MEERPLUS,391,Amsterdam Centraal - Zaanse Schans,,3,e1251b,ffffff,
127780,MEERPLUS,69,Zaandam via Wormerveer - Krommenie,,3,004899,ffffff,
127781,MEERPLUS,800,Amsterdam via Zaanse Schans - Volendam,,3,f39200,ffffff,
127783,MEERPLUS,413,Purmerend via Oosthuizen - Beets,,3,004899,ffffff,
127784,MEERPLUS,414,Krommeniedijk via Wormerveer - Oostknollendam,,3,004899,ffffff,
127785,MEERPLUS,416,Purmerend via Middenbeemster - De Rijp,,3,004899,ffffff,
127786,MEERPLUS,419,Ilpendam via Monnickendam - Broek in Waterland,,3,004899,ffffff,
127787,MEERPLUS,456,Assendelft - Zaandam,,3,004899,ffffff,
127788,MEERPLUS,N14,Amsterdam Centraal via Edam - Hoorn,,3,68257a,ffffff,
127791,MEERPLUS,N11,Amsterdam Centraal - Marken,,3,68257a,ffffff,
127794,MEERPLUS,272,Amsterdam Slotervaart via Sloterdijk - Purmerend,,3,004899,ffffff,
127795,MEERPLUS,276,Amsterdam Zuidoost - Purmerend Overwhere,,3,004899,ffffff,
127796,MEERPLUS,N94,Amsterdam Centraal via Zaandam - Krommenie,,3,68257a,ffffff,
127797,MEERPLUS,N19,Amsterdam Centraal via Oostzaan - Zaandam,,3,68257a,ffffff,
130446,MEERPLUS,305,Amsterdam Centraal via Purmerend - De Rijp,,3,e1251b,ffffff,
130447,MEERPLUS,314,Amsterdam Centraal via Edam - Hoorn,,3,e1251b,ffffff,
130448,MEERPLUS,316,Amsterdam Centraal via Volendam - Edam,,3,e1251b,ffffff,
134364,MEERPLUS,614,Edam - Hoorn,,3,004899,ffffff,
134365,MEERPLUS,610,Marken - Volendam,,3,004899,ffffff,
134750,MEERPLUS,370,Amsterdam Zuidoost - Purmerend,,3,e1251b,ffffff,
134751,MEERPLUS,801,Volendam via Zaanse Schans - Amsterdam,,3,f39200,ffffff,
134752,MEERPLUS,N06,Amsterdam Centraal - Purmerend,,3,68257a,ffffff,
134753,MEERPLUS,N07,Amsterdam Centraal - Purmerend,,3,68257a,ffffff,
140206,MEERPLUS,273,Amsterdam Sloterdijk via Edam - Volendam,,3,004899,ffffff,
140207,MEERPLUS,272,Amsterdam Sloterdijk - Purmerend,,3,004899,ffffff,
140208,MEERPLUS,N14,Amsterdam Centraal via Edam - Hoorn,,3,000000,ffffff,
140209,MEERPLUS,N94,Amsterdam Centraal via Zaandam - Krommenie,,3,000000,ffffff,
140210,MEERPLUS,N06,Amsterdam Centraal - Purmerend,,3,000000,ffffff,
140211,MEERPLUS,800,Amsterdam Centraal - Zaanse Schans,,3,f39200,ffffff,
140212,MEERPLUS,N11,Amsterdam Centraal - Marken,,3,000000,ffffff,
140213,MEERPLUS,N07,Amsterdam Centraal - Purmerend,,3,000000,ffffff,
140214,MEERPLUS,N19,Amsterdam Centraal via Oostzaan - Zaandam,,3,000000,ffffff,
141288,MEERPLUS,801,Zaandam - Zaanse Schans - Volendam,,3,f39200,ffffff,
141806,NL:KEOLIS:Branding:U-OV,56,U-bus Amersfoort - Wijk bij Duurstede,,3,fcd900,000000,
141807,NL:KEOLIS:Branding:U-OV,58,U-bus Hilversum - Zeist via Maartensdijk,,3,fcd900,000000,
141808,NL:KEOLIS:Branding:U-OV,59,U-bus Hilversum - Zeist via Lage Vuursche,,3,fcd900,000000,
141809,NL:KEOLIS:Branding:U-OV,70,U-link Hilversum - Amersfoort CS,,3,00b3ff,ffffff,
141810,NL:KEOLIS:Branding:U-OV,71,U-bus Soest Zuid - Soestdijk Noord,,3,fcd900,000000,
141811,NL:KEOLIS:Branding:U-OV,80,U-bus Amersfoort - Veenendaal-De Klomp,,3,fcd900,000000,
141812,NL:KEOLIS:Branding:U-OV,82,U-bus Amersfoort - Doorn,,3,fcd900,000000,
141813,NL:KEOLIS:Branding:U-OV,83,U-bus Veenendaal Station Centrum - V'daal-De Klomp,,3,fcd900,000000,
141814,NL:KEOLIS:Branding:U-OV,85,U-bus Veenendaal - Ede,,3,fcd900,000000,
141815,NL:KEOLIS:Branding:U-OV,87,U-bus Veenendaal-De Klomp - Rhenen,,3,fcd900,000000,
141816,NL:KEOLIS:Branding:U-OV,102,U-bus Utrecht - Woerden,,3,fcd900,000000,
141817,NL:KEOLIS:Branding:U-OV,106,U-bus IJsselstein - Gouda,,3,fcd900,000000,
141818,NL:KEOLIS:Branding:U-OV,117,U-bus Amersfoort - Leusden,,3,fcd900,000000,
141819,NL:KEOLIS:Branding:U-OV,120,U-bus Utrecht - Amsterdam Bijlmer,,3,fcd900,000000,
141820,NL:KEOLIS:Branding:U-OV,121,U-bus Mijdrecht - Hilversum,,3,fcd900,000000,
141821,NL:KEOLIS:Branding:U-OV,123,U-bus Uithoorn - Oudewater,,3,fcd900,000000,
141822,NL:KEOLIS:Branding:U-OV,195,U-bus Utrecht - Benschop,,3,fcd900,000000,
141823,NL:KEOLIS:Branding:U-OV,203,U-bus Amersfoort Schothorst - Utrecht Science Park,,3,fcd900,000000,
141824,NL:KEOLIS:Branding:U-OV,207,U-bus Utrecht Science Park - Oudewater,,3,fcd900,000000,
141825,NL:KEOLIS:Branding:U-OV,272,U-bus Baarn - Utrecht Science Park,,3,fcd900,000000,
141826,NL:KEOLIS:Branding:U-OV,298,U-bus Woudenberg - Utrecht Science Park,,3,fcd900,000000,
141827,NL:KEOLIS:Branding:U-OV,299,U-bus Leusden - Utrecht Science Park,,3,fcd900,000000,
141828,NL:KEOLIS:Branding:U-OV,302,U-liner Amersfoort - Vianen,,3,74a0b6,000000,
141829,NL:KEOLIS:Branding:U-OV,307,U-liner Utrecht - Gouda,,3,74a0b6,000000,
141830,NL:KEOLIS:Branding:U-OV,315,U-liner Amersfoort Vathorst - Utrecht Science Park,,3,74a0b6,000000,
141831,NL:KEOLIS:Branding:U-OV,326,U-liner Mijdrecht - Amsterdam Bijlmer,,3,74a0b6,000000,
141832,NL:KEOLIS:Branding:U-OV,330,U-liner Breukelen - Uithoorn,,3,74a0b6,000000,
141833,NL:KEOLIS:Branding:U-OV,341,U-liner Utrecht - Wijk bij Duurstede,,3,74a0b6,000000,
141834,NL:KEOLIS:Branding:U-OV,350,U-liner Utrecht - Veenendaal-De Klomp/Wageningen,,3,74a0b6,000000,
141835,NL:KEOLIS:Branding:U-OV,376,U-liner Amersfoort - Bunschoten Spakenburg,,3,74a0b6,000000,
141836,NL:KEOLIS:Branding:U-OV,380,U-liner Amersfoort - Veenendaal,,3,74a0b6,000000,
141837,NL:KEOLIS:Branding:U-OV,395,U-liner Rotterdam - Utrecht,,3,74a0b6,000000,
141838,NL:KEOLIS:Branding:U-OV,N2,Nachtlijn Utrecht - Woerden,,3,fcd900,000000,
141839,NL:KEOLIS:Branding:U-OV,N3,Nachtlijn Station - Hooglanderveen (Amersfoort),,3,fcd900,000000,
141840,NL:KEOLIS:Branding:U-OV,N7,Nachtlijn Utrecht - Oudewater,,3,fcd900,000000,
141841,NL:KEOLIS:Branding:U-OV,N8,Nachtlijn Utrecht - Wageningen,,3,fcd900,000000,
141842,NL:KEOLIS:Branding:U-OV,N17,Nachtlijn Amersfoort - Leusden,,3,fcd900,000000,
141843,NL:KEOLIS:Branding:U-OV,N20,Nachtlijn Utrecht - Loenen a/d Vecht,,3,fcd900,000000,
141844,NL:KEOLIS:Branding:U-OV,N26,Nachtlijn Amsterdam - Woerden,,3,fcd900,000000,
141845,NL:KEOLIS:Branding:U-OV,N41,Nachtlijn Utrecht - Wijk bij Duurstede,,3,fcd900,000000,
141846,NL:KEOLIS:Branding:U-OV,N50,Nachtlijn Utrecht - Amerongen,,3,fcd900,000000,
141847,NL:KEOLIS:Branding:U-OV,N70,Nachtlijn Baarn - Amersfoort,,3,fcd900,000000,
141848,NL:KEOLIS:Branding:U-OV,N76,Nachtlijn Amersfoort - Bunschoten-Spakenburg,,3,fcd900,000000,
141849,NL:KEOLIS:Branding:U-OV,501,Wijkbus Soesterkwartier,,3,fcd900,000000,
141850,NL:KEOLIS:Branding:U-OV,503,Eemdijk - Nijkerk,,3,fcd900,000000,
141851,NL:KEOLIS:Branding:U-OV,505,Montfoort - IJsselstein - Schoonhoven - Woerden,,3,fcd900,000000,
141852,NL:KEOLIS:Branding:U-OV,522,Weesp - Vreeland,,3,fcd900,000000,
141853,NL:KEOLIS:Branding:U-OV,523,Breukelen - Woerden,,3,fcd900,000000,
141854,NL:KEOLIS:Branding:U-OV,524,Noorden - Breukelen,,3,fcd900,000000,
141855,NL:KEOLIS:Branding:U-OV,526,Uithoorn - Breukelen,,3,fcd900,000000,
141856,NL:KEOLIS:Branding:U-OV,572,Amersfoort Vathorst - Soest Noord,,3,fcd900,000000,
141857,NL:KEOLIS:Branding:U-OV,573,Eemnes - Amersfoort Meander MC,,3,fcd900,000000,
141858,NL:KEOLIS:Branding:U-OV,575,Soest - Driebergen,,3,fcd900,000000,
141859,NL:KEOLIS:Branding:U-OV,603,Eemdijk - Nijkerk,,3,fcd900,000000,
141860,NL:KEOLIS:Branding:U-OV,680,Rhenen - Amersfoort,,3,fcd900,000000,
141861,NL:KEOLIS:Branding:U-OV,682,Houten - Hoevelaken,,3,fcd900,000000,
141862,NL:KEOLIS:Branding:U-OV,683,Veenendaal-De Klomp - Hoevelaken,,3,fcd900,000000,
141863,NL:KEOLIS:Branding:U-OV,695,Wijk bij Duurstede - Maarsbergen,,3,fcd900,000000,
141864,NL:KEOLIS:Branding:U-OV,1,U-bus Soesterkwartier - Amersfoort CS,,3,fcd900,000000,
141865,NL:KEOLIS:Branding:U-OV,2,U-link Amersfoort CS - Nieuwland,,3,213a8f,ffffff,
141866,NL:KEOLIS:Branding:U-OV,3,U-link Amersfoort CS - Vathorst,,3,e98300,ffffff,
141867,NL:KEOLIS:Branding:U-OV,4,U-bus Amersfoort CS - Schothorst,,3,fcd900,000000,
141868,NL:KEOLIS:Branding:U-OV,5,U-bus Amersfoort CS - Vathorst,,3,fcd900,000000,
141869,NL:KEOLIS:Branding:U-OV,6,U-bus Amersfoort CS - Rustenburg/Liendert,,3,fcd900,000000,
141870,NL:KEOLIS:Branding:U-OV,7,U-bus Amersfoort CS - Schothorst,,3,fcd900,000000,
141871,NL:KEOLIS:Branding:U-OV,8,U-bus Amersfoort CS - Schuilenburg,,3,fcd900,000000,
141872,NL:KEOLIS:Branding:U-OV,9,U-bus Amersfoort CS - Leusderkwartier,,3,fcd900,000000,
141873,NL:KEOLIS:Branding:U-OV,10,U-bus Amersfoort CS - Hoornbeeck/Lodenstein,,3,fcd900,000000,
141874,NL:KEOLIS:Branding:U-OV,15,U-link Amersfoort CS - Vathorst,,3,00af98,ffffff,
141875,NL:KEOLIS:Branding:U-OV,17,U-link Amersfoort CS - Leusden,,3,09d700,ffffff,
141876,NL:KEOLIS:Branding:U-OV,19,U-bus Amersfoort CS - Rusthof,,3,fcd900,000000,
141877,NL:KEOLIS:Branding:U-OV,3,U- bus Station - Molenvliet via Middelland,,3,fcd900,000000,
141878,NL:KEOLIS:Branding:U-OV,4,U-bus Station-Molenvliet via Schilderskwartier,,3,fcd900,000000,
141879,NL:KEOLIS:Branding:U-OV,5,U-bus Woerden - Montfoort,,3,fcd900,000000,
141880,NL:KEOLIS:Branding:U-OV,A,U-Flex Woerden A,,3,fcd900,000000,
141881,NL:KEOLIS:Branding:U-OV,B,U-Flex Woerden B,,3,fcd900,000000,
141882,NL:KEOLIS:Branding:U-OV,M,U-Flex De Ronde Venen,,3,fcd900,000000,
106036,QBUZZ,2,Zwijndrecht - Dordrecht CS - Dubbeldam,,3,50af46,ffffff,
106037,QBUZZ,3,Oudelandshoek - Dordrecht CS - Crabbehof,,3,50af46,ffffff,
106038,QBUZZ,4,Staart/Papendrecht - Dordrecht CS - Amstelwijck,,3,50af46,ffffff,
106039,QBUZZ,5,Sterrenburg - Dordrecht CS - Stadspolders,,3,50af46,ffffff,
106040,QBUZZ,7,Sterrenburg - Dordrecht CS - Dordtse Kil,,3,50af46,ffffff,
106041,QBUZZ,10,Dordrecht CS - Binnenstad,,3,50af46,ffffff,
106042,QBUZZ,1,Station Gorinchem - Gildenwijk/Haarwijk,,3,50af46,ffffff,
106043,QBUZZ,13,Oudelandshoek - Dordrecht CS - Centrum,,3,50af46,ffffff,
106044,QBUZZ,14,Staart/Papendrecht - Dordrecht CS - Centrum,,3,50af46,ffffff,
106045,QBUZZ,6,Gorinchem Station - Avelingen,,3,50af46,ffffff,
106046,QBUZZ,21,Ridderkerk - Hendrik-Ido-Ambacht - Zwijndrecht,,3,50af46,ffffff,
106048,QBUZZ,74,Gorinchem - Groot-Ammers - Nieuw-Lekkerland,,3,50af46,ffffff,
106050,QBUZZ,80,Gorinchem - Arkel - Meerkerk - Lexmond - Vianen,,3,50af46,ffffff,
106051,QBUZZ,90,Utrecht - Vianen - Ameide - Nieuwpoort - Gelkenes,,3,50af46,ffffff,
106052,QBUZZ,92,Rotterdam Zuidplein - H.I. Ambacht - Dordrecht,,3,50af46,ffffff,
106053,QBUZZ,93,Dordrecht - Oud-Alblas - Nieuw-Lekkerland,,3,50af46,ffffff,
106054,QBUZZ,387,Gorinchem Dalem/Station - Vianen - Utrecht,,3,00a7e1,ffffff,
106055,QBUZZ,388,R'dam Kralingse Zoom - Papendrecht - Utrecht,,3,00a7e1,ffffff,
106056,QBUZZ,416,Dordrecht - Papendrecht - Alblasserdam,,3,ff0000,ffffff,
106057,QBUZZ,488,R'dam Kralingse Zoom - H.I. Ambacht - Dordrecht,,3,ff0000,ffffff,
106058,QBUZZ,489,R'dam Kral. Zoom - Alblasserdam - Nieuw-Lekkerland,,3,ff0000,ffffff,
106059,QBUZZ,491,Rotterdam Zuidplein - Papendrecht - Sliedrecht,,3,ff0000,ffffff,
106060,QBUZZ,701,Sliedrecht - Ottoland - Gorinchem,,3,e1dc14,000000,
106061,QBUZZ,702,Papendrecht - Oud-Alblas - Groot-Ammers,,3,e1dc14,000000,
106062,QBUZZ,704,Leerdam - Kedichem - Arkel > 705,,3,e1dc14,000000,
106063,QBUZZ,705,Gorinchem - Hoornaar - Arkel > 704,,3,e1dc14,000000,
106064,QBUZZ,706,Gorinchem - Schelluinen - Giessenburg > 707,,3,e1dc14,000000,
106065,QBUZZ,707,Boven-Hardinxveld - Giessendam - Giessenburg > 706,,3,e1dc14,000000,
106066,QBUZZ,717,Zwijndrecht - Heerjansdam - Barendrecht,,3,e1dc14,000000,
106089,QBUZZ,3,Stadsdienst Emmen Rietlanden,,3,800080,ffffff,
106090,QBUZZ,4,Stadsdienst Emmen Bargeres,,3,00ffff,000000,
106092,QBUZZ,21,Emmen - Assen,,3,,,
106093,QBUZZ,22,Zweeloo - Assen,,3,,,
106095,QBUZZ,26,Steenwijk - Meppel,,3,,,
106096,QBUZZ,27,Hoogeveen - Emmen,,3,,,
106097,QBUZZ,28,Meppel - Beilen,,3,,,
106098,QBUZZ,29,Emmen - Sleen (- De Kiel),,3,,,
106099,QBUZZ,31,Hoogeveen - Dedemsvaart,,3,,,
106100,QBUZZ,32,Meppel - Hoogeveen,,3,,,
106101,QBUZZ,33,Hoogeveen - Coevorden,,3,,,
106102,QBUZZ,34,Hoogeveen - Meppel,,3,,,
106103,QBUZZ,42,Emmen - Ter Apel,,3,,,
106104,QBUZZ,44,Emmen - Schoonebeek,,3,,,
106105,QBUZZ,59,Exloo - Gieten,,3,,,
106106,QBUZZ,92,Emmen - Emmercompascuum - Zwartemeer,,3,,,
106107,QBUZZ,93,Emmen - Klazienaveen - Zwartemeer,,3,,,
106108,QBUZZ,94,Emmen - Klazienaveen - Coevorden,,3,,,
106109,QBUZZ,95,Emmen - Klazienaveen - Nw Schoonebeek Grens,,3,,,
106110,QBUZZ,134,Zuidwolde - Meppel,,3,,,
106117,QBUZZ,12,Winschoten - Bellingwolde (- Bad Nieuweschans),,3,,,
106118,QBUZZ,13,Winschoten - Veendam,,3,,,
106119,QBUZZ,14,Stadskanaal - Winschoten,,3,,,
106120,QBUZZ,17,Scheemda - Winschoten,,3,,,
106121,QBUZZ,23,Winschoten - Veendam,,3,,,
106123,QBUZZ,35,Groningen - Oldehove,,3,,,
106124,QBUZZ,36,Winsum - Oldehove,,3,,,
106125,QBUZZ,39,Surhuisterveen - Groningen,,3,,,
106129,QBUZZ,50,Assen - Groningen,,3,,,
106130,QBUZZ,51,Assen - Groningen,,3,,,
106131,QBUZZ,61,Groningen - Middelstum - Uithuizen,,3,,,
106133,QBUZZ,65,Zoutkamp - Groningen,,3,,,
106135,QBUZZ,68,Winsum - Leens,,3,,,
106137,QBUZZ,72,Emmen - Ter Apel - Winschoten,,3,,,
106138,QBUZZ,73,Emmen - Ter Apel - Veendam,,3,,,
106139,QBUZZ,74,Stadskanaal - Emmen,,3,,,
106140,QBUZZ,75,Stadskanaal - Emmen,,3,,,
106141,QBUZZ,76,Groningen - Hoogezand,,3,,,
106144,QBUZZ,83,Assen - Leek,,3,,,
106145,QBUZZ,85,Oosterwolde - Groningen,,3,,,
106146,QBUZZ,89,Ureterp - Marum,,3,,,
106149,QBUZZ,119,Delfzijl - Winschoten,,3,,,
106150,QBUZZ,133,Groningen - Surhuisterveen,,3,,,
106152,QBUZZ,163,Lauwersoog - Groningen,,3,,,
106155,QBUZZ,174,Veendam - Zuidbroek,,3,,,
106156,QBUZZ,178,Appingedam - Groningen,,3,,,
106157,QBUZZ,300,Emmen - Groningen,,3,,,
106158,QBUZZ,304,Drachten - Groningen,,3,,,
106159,QBUZZ,309,Assen - Groningen,,3,,,
106160,QBUZZ,310,Veendam - Gieten - Assen,,3,,,
106161,QBUZZ,312,Stadskanaal - Gieten - Groningen,,3,,,
106162,QBUZZ,314,Drachten - Groningen,,3,,,
106164,QBUZZ,406,Nachtbus Groningen - Ten Boer - App'dam - Delfzijl,,3,,,
106165,QBUZZ,409,Nachtbus Groningen - Assen,,3,,,
106166,QBUZZ,417,Nachtbus Groningen - Roden - Leek,,3,,,
106167,QBUZZ,418,Nachtbus Groningen - Haren - Zuidlaren - Gieten,,3,,,
106168,QBUZZ,1,P+R Reitdiep - Zernike - Hoofdstation,,3,00be46,000000,
106169,QBUZZ,2,Zuidhorn - Reitdiep - Zernike - UMCG - Europapark,,3,8cdc32,000000,
106170,QBUZZ,3,Lewenborg - Leek,,3,1078be,ffffff,
106171,QBUZZ,4,Beijum - Roden,,3,00bcf2,000000,
106172,QBUZZ,5,Annen - Haren - P+R Meerstad - Tersluis/Harkstede,,3,b400be,ffffff,
106173,QBUZZ,6,Delfzijl - Appingedam - Groningen - P+R Haren,,3,c85aff,000000,
106175,QBUZZ,8,Hoogkerk - Hoendiep - HS - Europapark,,3,804000,ffffff,
106176,QBUZZ,9,Zernike - HS - Martini - Eelde,,3,ff00ff,000000,
108803,QBUZZ,19,WKC Paddepoel - Oranjebuurt - Hoofdstation,,3,ff00ff,000000,
109962,QBUZZ,319,Assen - Groningen,,3,,,
113084,QBUZZ,10,Station Noord - HS - Korreweg - P+R Hoogkerk,,3,fff000,000000,
118021,QBUZZ,510,Buurtbus Veendam,,3,,,
118022,QBUZZ,512,Buurtbus Sellingen - Stadskanaal,,3,,,
118023,QBUZZ,515,Buurtbus Hoogezand - Sappemeer,,3,,,
118024,QBUZZ,516,Buurtbus Hoogezand - Harkstede,,3,,,
118025,QBUZZ,517,Buurtbus Hoogezand - Noordbroek,,3,,,
118028,QBUZZ,545,Buurtbus Delfzijl - Delfzijl,,3,,,
118029,QBUZZ,549,Buurtbus Appingedam - Scheemda,,3,,,
118031,QBUZZ,563,Buurtbus Winsum - Ten Boer,,3,,,
118032,QBUZZ,564,Buurtbus Appingedam - Ten Boer,,3,,,
118074,QBUZZ,361,Noordwijk - Sassenheim - Lisse - Schiphol,,3,00a7ff,ffffff,
118075,QBUZZ,365,Leiden - Schiphol,,3,00a7ff,ffffff,
118076,QBUZZ,366,Leiden - Leimuiden,,3,00a7ff,ffffff,
118077,QBUZZ,382,Waddinxveen - Den Haag,,3,00a7ff,ffffff,
118078,QBUZZ,383,Den Haag - Lansingerland - Rotterdam Capelsebrug,,3,00a7ff,ffffff,
118079,QBUZZ,385,Noordwijk - Katwijk - Den Haag,,3,00a7ff,ffffff,
118080,QBUZZ,386,Waddinxveen - Bleiswijk- Den Haag,,3,00a7ff,ffffff,
118081,QBUZZ,400,Katwijk ESA/ESTEC - Zoetermeer,,3,ff0000,ffffff,
118082,QBUZZ,401,Katwijk-Centrum - Zoetermeer,,3,ff0000,ffffff,
118083,QBUZZ,410,Leiderdorp - Leiden,,3,ff0000,ffffff,
118084,QBUZZ,470,Alphen a/d Rijn - Schiphol,,3,ff0000,ffffff,
118085,QBUZZ,497,Schoonhoven - Gouda,,3,ff0000,ffffff,
118087,QBUZZ,722,Bodegraven - Alphen a/d Rijn,,3,e1dc14,000000,
118088,QBUZZ,723,Lisse - Roelofarendsveen,,3,e1dc14,000000,
118089,QBUZZ,724,Bodegraven - Woerden,,3,e1dc14,000000,
118091,QBUZZ,726,Gouda - Reeuwijk- Gouda,,3,e1dc14,000000,
118092,QBUZZ,727,Ter Aar- Woubrugge- Ter Aar,,3,e1dc14,000000,
118093,QBUZZ,728,Boskoop - Boskoop Oost - Boskoop,,3,e1dc14,000000,
119699,QBUZZ,bB,BestelBuzz Giessenburg/Giessen-Oudekerk,,3,e1dc14,000000,
119700,QBUZZ,bB,BestelBuzz Streefkerk,,3,e1dc14,000000,
119701,QBUZZ,bB,BestelBuzz Blesk.-/Molenaarsgrf/Ottoland/Goudriaan,,3,e1dc14,000000,
119702,QBUZZ,bB,BestelBuzz Hoornaar/Arkel/Hoogblokland,,3,e1dc14,000000,
119900,QBUZZ,20,Noordwijk - Leiden,,3,50af46,ffffff,
119901,QBUZZ,21,Noordwijk - Leiden,,3,50af46,ffffff,
119902,QBUZZ,22,Nieuw-Vennep - Hillegom - Noordwijk - Leiden,,3,50af46,ffffff,
119903,QBUZZ,23,Noordwijk - Leiden,,3,50af46,ffffff,
119904,QBUZZ,30,Noordwijk - Katwijk - Leiden,,3,50af46,ffffff,
119905,QBUZZ,31,Katwijk - Rijnsburg - Leiden,,3,50af46,ffffff,
119906,QBUZZ,38,Unmanned Valley - Valkenburg - Leiden,,3,50af46,ffffff,
119907,QBUZZ,50,Lisse - Warmond - Leiden,,3,50af46,ffffff,
119908,QBUZZ,55,Voorhout - Leiden - Voorschoten,,3,50af46,ffffff,
119909,QBUZZ,56,Sassenheim - Leiden- Roelofarendsveen,,3,50af46,ffffff,
119910,QBUZZ,57,Sassenheim - Noordwijkerhout - Lisse,,3,50af46,ffffff,
119911,QBUZZ,1,Ringlijn Alphen a/d Rijn,,3,50af46,ffffff,
119912,QBUZZ,2,Ringlijn Alphen a/d Rijn,,3,50af46,ffffff,
119913,QBUZZ,1,Gouda: Gildenburg - Mammoet - Station,,3,50af46,ffffff,
119914,QBUZZ,2,Gouda: Griendakker - Station,,3,50af46,ffffff,
119915,QBUZZ,3,Gouda: Goverwelle - Station- Gildenburg,,3,50af46,ffffff,
119916,QBUZZ,90,Sassenheim - Noordwijkerhout - Wassenaar,,3,50af46,ffffff,
119917,QBUZZ,1,Leiden: De Vink - Leyhof,,3,50af46,ffffff,
119918,QBUZZ,2,Leiden: De Vink - Oranjewijk,,3,50af46,ffffff,
119919,QBUZZ,3,Leiden: Merenwijk-  Leyhof,,3,50af46,ffffff,
119920,QBUZZ,4,Leiden: Merenwijk - De Vink,,3,50af46,ffffff,
119921,QBUZZ,14,Leiden: De Vink - Leiden Centraal,,3,50af46,ffffff,
119923,QBUZZ,101,Alphen a/d Rijn- Woerden,,3,50af46,ffffff,
119924,QBUZZ,147,Alphen a/d Rijn- Uithoorn,,3,50af46,ffffff,
119925,QBUZZ,165,Zoetermeer - Alphen a/d Rijn,,3,50af46,ffffff,
119926,QBUZZ,169,Alphen a/d Rijn - Leiden,,3,50af46,ffffff,
119927,QBUZZ,175,Gouda - Waddinxveen - Rotterdam Nesselande,,3,50af46,ffffff,
119928,QBUZZ,178,Bodegraven - Gouda,,3,50af46,ffffff,
119929,QBUZZ,182,Alphen a/d Rijn - Leiden,,3,50af46,ffffff,
119930,QBUZZ,183,Alphen a/d Rijn  - Oegstgeest Corpus,,3,50af46,ffffff,
119931,QBUZZ,187,Boskoop - Leiden,,3,50af46,ffffff,
119932,QBUZZ,190,Gouda - Rotterdam Alexander,,3,50af46,ffffff,
119933,QBUZZ,194,Bergambacht - Lekkerkerk - Rotterdam Capelsebrug,,3,50af46,ffffff,
119934,QBUZZ,196,Gouda - Ouderkerk a/d IJssel - R'dam Capelsebrug,,3,50af46,ffffff,
119935,QBUZZ,250,Haarlem - Hillegom - Lisse - Leiden,,3,50af46,ffffff,
119936,QBUZZ,275,Waddinxveen - Gouda,,3,50af46,ffffff,
119937,QBUZZ,292,Lekkerkerk - Rotterdam Capelsebrug,,3,50af46,ffffff,
119938,QBUZZ,295,Utrecht - Rotterdam Capelsebrug,,3,50af46,ffffff,
119939,QBUZZ,N70,Nachtlijn Alpen a/d Rijn - Schiphol,,3,ff0000,ffffff,
122448,QBUZZ,171,(Stadskanaal-) Veendam - Groningen,,3,,,
124091,QBUZZ,729,Hazerswoude-Dorp - Boskoop,,3,e1dc14,000000,
127559,QBUZZ,996,Pendel Gouda - Gouderak,,3,50af46,ffffff,
128210,QBUZZ,41,Uithuizen - Appingedam,,3,,,
128571,QBUZZ,428,Nachtbus Meppel - Dwingeloo,,3,,,
128572,QBUZZ,432,Nachtbus Meppel - Ruinen,,3,,,
128573,QBUZZ,434,Nachtbus Meppel - Zuidwolde - Hoogeveen,,3,,,
130213,QBUZZ,1,Stadsdienst Assen,,3,8cdc32,000000,
130217,QBUZZ,274,Zuidbroek - Meeden via Muntendam,,3,,,
130449,QBUZZ,6011,Twijzelerheide - Buitenpost Station,,3,,,
130450,QBUZZ,6021,Twijzel - Buitenpost Station,,3,,,
130451,QBUZZ,6031,Jistrum - Drachten Transferium Oost,,3,,,
